steamid,hours_combat_shooter,games_combat_shooter,hours_combat_fighting,games_combat_fighting,hours_combat_action,games_combat_action,total_playtime,num_games,avg_playtime_per_game,combat_shooter,combat_fighting,combat_action,diversity,entropy,dominance,second_max,gap,target
76561198846653510,81.26666666666667,25,1085.2833333333333,11,768.3833333333333,34,1934.9333333333334,70,27.64190476190476,0.04199972436604189,0.5608892640573319,0.3971110115766262,3,1.1890904152653952,0.5608892640573319,0.3971110115766262,0.16377825248070566,combat_fighting
76561198849962442,119.89999999999999,21,36.03333333333333,4,288.43333333333334,15,444.3666666666667,40,11.109166666666667,0.26982221888830543,0.08108919060835645,0.6490885905033381,3,1.2085524307741624,0.6490885905033381,0.26982221888830543,0.3792663716150327,combat_action
76561198849975124,353.8666666666667,25,173.8,11,292.73333333333335,55,820.4000000000001,91,9.015384615384617,0.4313343084674142,0.21184787908337396,0.35681781244921174,3,1.5280625451877767,0.4313343084674142,0.35681781244921174,0.07451649601820248,combat_shooter
76561198856202641,4361.766666666666,43,67.78333333333333,4,677.9333333333333,17,5107.483333333334,64,79.80442708333334,0.8539952814334522,0.013271376313840148,0.1327333422527076,3,0.6639138543240087,0.8539952814334522,0.1327333422527076,0.7212619391807445,combat_shooter
76561198863254785,580.4,43,892.9,37,1157.3333333333333,33,2630.633333333333,113,23.27994100294985,0.2206312801733423,0.3394239663452401,0.43994475348141765,3,1.5313089542817475,0.43994475348141765,0.3394239663452401,0.10052078713617757,combat_action
76561198865761149,4936.766666666667,55,26.633333333333336,6,265.85,38,5229.250000000001,99,52.82070707070708,0.9440678236203407,0.005093145925961339,0.05083903045369795,3,0.3356908317151346,0.9440678236203407,0.05083903045369795,0.8932287931666427,combat_shooter
76561198866375958,6254.833333333334,43,243.73333333333335,8,122.18333333333334,13,6620.750000000001,64,103.44921875000001,0.9447318405518005,0.03681355334868909,0.018454606099510374,3,0.35915191801508667,0.9447318405518005,0.03681355334868909,0.9079182872031114,combat_shooter
76561198878881287,80.06666666666666,3,0.5,1,458.9666666666667,8,539.5333333333333,12,44.96111111111111,0.14839985172371184,0.0009267268009390832,0.8506734214753492,3,0.6162801891448221,0.8506734214753492,0.14839985172371184,0.7022735697516373,combat_action
76561198896959279,122.41666666666667,6,370.68333333333334,2,111.39999999999999,3,604.5,11,54.95454545454545,0.2025089605734767,0.6132065067548939,0.18428453267162942,3,1.3488729314564019,0.6132065067548939,0.2025089605734767,0.4106975461814172,combat_fighting
76561198902455098,339.2833333333333,10,265.8333333333333,6,481.54999999999995,13,1086.6666666666665,29,37.47126436781609,0.3122239263803681,0.2446319018404908,0.4431441717791411,3,1.541575492902842,0.4431441717791411,0.3122239263803681,0.130920245398773,combat_action
76561198970240859,871.1,14,0.0,0,112.08333333333334,11,983.1833333333334,25,39.327333333333335,0.8859995592548016,0.0,0.11400044074519843,2,0.511865807630738,0.8859995592548016,0.11400044074519843,0.7719991185096031,combat_shooter
76561198978278981,1264.3500000000001,24,943.1166666666667,8,204.76666666666668,13,2412.2333333333336,45,53.60518518518519,0.5241408376746307,0.39097240454903476,0.08488675777633452,3,1.3202527614577666,0.5241408376746307,0.39097240454903476,0.13316843312559595,combat_shooter
76561198979264617,21.4,4,91.86666666666667,3,323.6333333333333,4,436.9,11,39.71818181818182,0.04898146028839551,0.21026932173647672,0.7407492179751278,3,1.0068915654499024,0.7407492179751278,0.21026932173647672,0.5304798962386511,combat_action
76561198992448737,25.233333333333334,9,130.88333333333333,11,262.81666666666666,15,418.93333333333334,35,11.96952380952381,0.06023233609166136,0.31242043284532145,0.6273472310630172,3,1.190513380690145,0.6273472310630172,0.31242043284532145,0.3149267982176957,combat_action
76561198994072114,1141.4166666666667,21,217.31666666666666,12,620.4166666666666,16,1979.15,49,40.39081632653061,0.5767206460685985,0.10980302992025195,0.31347632401114955,3,1.3325166134463633,0.5767206460685985,0.31347632401114955,0.26324432205744897,combat_shooter
76561198999925392,2824.183333333333,9,36.516666666666666,1,62.25,5,2922.95,15,194.86333333333332,0.9662099363086379,0.012493086322607868,0.02129697736875417,3,0.24517260840341415,0.9662099363086379,0.02129697736875417,0.9449129589398838,combat_shooter
76561199014331670,615.1666666666666,43,34.78333333333333,8,450.93333333333334,46,1100.8833333333332,97,11.34931271477663,0.5587936959714169,0.03159583970447974,0.4096104643241034,3,1.1540929633785875,0.5587936959714169,0.4096104643241034,0.1491832316473135,combat_shooter
76561199026156214,489.4,6,0.0,0,29.683333333333334,8,519.0833333333333,14,37.07738095238095,0.9428158612939478,0.0,0.057184138706052344,2,0.3161640690785118,0.9428158612939478,0.057184138706052344,0.8856317225878955,combat_shooter
76561199033784787,1091.7666666666667,23,14.366666666666667,3,18.9,8,1125.0333333333333,34,33.08921568627451,0.9704305057627922,0.01276999200023703,0.016799502236970756,3,0.22140043595609077,0.9704305057627922,0.016799502236970756,0.9536310035258214,combat_shooter
76561199036842812,768.0166666666667,22,3.7333333333333334,4,51.53333333333333,14,823.2833333333333,40,20.582083333333333,0.9328704172318157,0.004534688341397251,0.06259489442678705,3,0.3790656916543654,0.9328704172318157,0.06259489442678705,0.8702755228050287,combat_shooter
76561199046671846,662.5833333333334,3,2.316666666666667,1,26.0,3,690.9000000000001,7,98.70000000000002,0.9590148115983982,0.003353114295363535,0.037632074106238235,3,0.2635350266245562,0.9590148115983982,0.037632074106238235,0.9213827374921599,combat_shooter
76561199049771754,843.3,24,52.083333333333336,9,199.13333333333333,20,1094.5166666666667,53,20.65125786163522,0.7704770751168705,0.04758569231472035,0.18193723256840919,3,0.9461849756019113,0.7704770751168705,0.18193723256840919,0.5885398425484613,combat_shooter
76561199051858004,1587.2166666666665,7,0.0,0,37.43333333333334,8,1624.6499999999999,15,108.30999999999999,0.9769591399173155,0.0,0.02304086008268448,2,0.158189491436529,0.9769591399173155,0.02304086008268448,0.9539182798346311,combat_shooter
76561199063609065,48.18333333333333,2,14.166666666666666,1,664.6666666666665,10,727.0166666666665,13,55.92435897435897,0.06627541780335161,0.019486027372137275,0.9142385548245111,3,0.48846538474638684,0.9142385548245111,0.06627541780335161,0.8479631370211596,combat_action
76561199064701575,824.9,16,459.3666666666667,14,484.48333333333335,32,1768.75,62,28.528225806451612,0.4663745583038869,0.2597126030624264,0.2739128386336867,3,1.5300879377332257,0.4663745583038869,0.2739128386336867,0.1924617196702002,combat_shooter
76561199068026988,769.2333333333332,8,69.95,5,113.05,8,952.2333333333332,21,45.34444444444444,0.8078202121328806,0.07345888612734974,0.11872090173976968,3,0.8904266583580893,0.8078202121328806,0.11872090173976968,0.6890993103931109,combat_shooter
76561199068622591,2361.766666666667,62,0.1,1,88.88333333333333,14,2450.75,77,31.82792207792208,0.9636913869903772,4.0803835560542694e-05,0.03626780917406236,3,0.22556203627766144,0.9636913869903772,0.03626780917406236,0.9274235778163148,combat_shooter
76561199070366974,165.41666666666669,19,0.0,0,128.63333333333333,18,294.05,37,7.947297297297298,0.5625460522586863,0.0,0.4374539477413138,2,0.9886827049008629,0.5625460522586863,0.4374539477413138,0.12509210451737246,combat_shooter
76561199081565391,76.03333333333333,12,128.03333333333333,5,57.66666666666667,9,261.73333333333335,26,10.066666666666666,0.29049923586347426,0.48917473255221594,0.22032603158430974,3,1.5035113936992994,0.48917473255221594,0.29049923586347426,0.19867549668874168,combat_fighting
76561199083616523,1881.7833333333333,23,3.683333333333333,1,404.1666666666667,34,2289.633333333333,58,39.476436781609195,0.8218710419426691,0.0016087000829827192,0.17652025797434817,3,0.6892015941178202,0.8218710419426691,0.17652025797434817,0.645350783968321,combat_shooter
76561199090843258,59.766666666666666,1,251.36666666666667,4,199.76666666666665,5,510.9,10,51.089999999999996,0.11698310171592614,0.4920075683434462,0.39100932994062765,3,1.3952918550951308,0.4920075683434462,0.39100932994062765,0.10099823840281857,combat_fighting
76561199095029886,851.0333333333334,15,0.016666666666666666,1,142.26666666666668,8,993.3166666666667,24,41.388194444444444,0.8567593415996914,1.6778805013506936e-05,0.14322387959529523,3,0.5929066143625158,0.8567593415996914,0.14322387959529523,0.7135354620043961,combat_shooter
76561199103668866,945.1500000000001,14,0.0,0,65.21666666666667,3,1010.3666666666668,17,59.43333333333334,0.9354524759988123,0.0,0.06454752400118768,2,0.34523842435980423,0.9354524759988123,0.06454752400118768,0.8709049519976246,combat_shooter
76561199112297278,111.74999999999999,15,48.63333333333333,6,51.96666666666667,17,212.35,38,5.588157894736842,0.5262538262302802,0.2290244093870183,0.24472176438270152,3,1.471381205993418,0.5262538262302802,0.24472176438270152,0.2815320618475786,combat_shooter
76561199118245984,95.48333333333333,10,115.76666666666668,3,9.766666666666666,3,221.01666666666665,16,13.813541666666666,0.43201870145539556,0.5237915692632532,0.04418972928135133,3,1.2106268898397268,0.5237915692632532,0.43201870145539556,0.09177286780785765,combat_fighting
76561199119074588,572.3666666666667,27,52.516666666666666,2,268.6333333333333,11,893.5166666666667,40,22.337916666666665,0.6405774934248568,0.058775251347671184,0.300647255227472,3,1.173196679090446,0.6405774934248568,0.300647255227472,0.3399302381973848,combat_shooter
76561199127966687,1382.3,14,0.0,0,70.93333333333334,6,1453.2333333333333,20,72.66166666666666,0.9511893020161938,0.0,0.048810697983806224,2,0.2813232450145312,0.9511893020161938,0.048810697983806224,0.9023786040323876,combat_shooter
76561199129589291,955.5166666666667,47,25.316666666666666,3,293.95,23,1274.7833333333333,73,17.462785388127852,0.7495522114869193,0.019859583981591645,0.230588204531489,3,0.912089761970561,0.7495522114869193,0.230588204531489,0.5189640069554303,combat_shooter
76561199130234193,4062.05,27,7.733333333333333,1,1805.1833333333334,33,5874.966666666667,61,96.31092896174864,0.691416688889015,0.0013163195252171643,0.30726699158576787,3,0.9037897441560915,0.691416688889015,0.30726699158576787,0.3841496973032471,combat_shooter
76561199132079866,71.28333333333333,5,100.69999999999999,5,822.45,7,994.4333333333334,17,58.49607843137255,0.07168236516609124,0.10126370127040524,0.8270539335635035,3,0.8336782174084525,0.8270539335635035,0.10126370127040524,0.7257902322930982,combat_action
76561199137606321,4396.083333333334,30,77.46666666666667,6,762.95,18,5236.5,54,96.97222222222223,0.8395079410547759,0.014793596231579617,0.14569846271364462,3,0.706694663147357,0.8395079410547759,0.14569846271364462,0.6938094783411313,combat_shooter
76561199149228225,1557.6833333333334,16,152.53333333333333,4,375.08333333333337,18,2085.3,38,54.876315789473686,0.7469828481913073,0.07314694927987979,0.1798702025288128,3,1.035531368905409,0.7469828481913073,0.1798702025288128,0.5671126456624945,combat_shooter
76561199183820667,145.56666666666666,12,0.0,0,149.53333333333333,12,295.1,24,12.295833333333334,0.4932791144244888,0.0,0.5067208855755111,2,0.9998696621308668,0.5067208855755111,0.4932791144244888,0.013441771151022297,combat_action
76561199185990766,1598.55,32,526.0333333333333,8,440.34999999999997,16,2564.933333333333,56,45.80238095238094,0.6232325726464626,0.2050865519571659,0.17168087539637159,3,1.3303550035102307,0.6232325726464626,0.2050865519571659,0.4181460206892967,combat_shooter
76561199186263893,688.35,13,5.966666666666667,1,79.9,9,774.2166666666667,23,33.66159420289855,0.8890922007190063,0.00770671431339203,0.10320108496760166,3,0.54301947610967,0.8890922007190063,0.10320108496760166,0.7858911157514046,combat_shooter
76561199189774256,165.73333333333335,7,8.866666666666667,2,73.76666666666667,5,248.36666666666667,14,17.74047619047619,0.6672929808079453,0.03569990605287881,0.29700711313917594,3,1.0812675763887876,0.6672929808079453,0.29700711313917594,0.37028586766876936,combat_shooter
76561199190946882,2452.35,18,0.0,0,32.28333333333333,4,2484.633333333333,22,112.93787878787879,0.9870068018084492,0.0,0.012993198191550731,2,0.10003958556738485,0.9870068018084492,0.012993198191550731,0.9740136036168985,combat_shooter
76561199200882691,132.93333333333334,23,1.8666666666666667,1,89.91666666666667,13,224.7166666666667,37,6.073423423423424,0.5915597418972038,0.008306756656530445,0.40013350144626564,3,1.0342170687194585,0.5915597418972038,0.40013350144626564,0.1914262404509382,combat_shooter
76561199202516265,342.6166666666666,11,1.0833333333333335,2,67.85,10,411.54999999999995,23,17.893478260869564,0.832503138541287,0.0026323249503907996,0.1648645365083222,3,0.6714861195120664,0.832503138541287,0.1648645365083222,0.6676386020329648,combat_shooter
76561199208519382,1907.1833333333334,48,16.78333333333333,6,182.6,24,2106.5666666666666,78,27.007264957264958,0.9053515198506259,0.007967150339414844,0.08668132980995934,3,0.4912408823922516,0.9053515198506259,0.08668132980995934,0.8186701900406665,combat_shooter
76561199218099483,12.866666666666667,1,0.0,0,9.566666666666666,1,22.433333333333334,2,11.216666666666667,0.5735512630014858,0.0,0.4264487369985141,2,0.9843338620079376,0.5735512630014858,0.4264487369985141,0.14710252600297175,combat_shooter
76561199229443002,351.75,16,0.0,0,558.3166666666667,8,910.0666666666667,24,37.919444444444444,0.38651014577686615,0.0,0.6134898542231338,2,0.9625104541532106,0.6134898542231338,0.38651014577686615,0.2269797084462677,combat_action
76561199241211928,696.5166666666667,16,25.0,3,0.31666666666666665,1,721.8333333333334,20,36.09166666666667,0.964927268529208,0.03463403371045948,0.0004386977603324867,3,0.22262757252623416,0.964927268529208,0.03463403371045948,0.9302932348187485,combat_shooter
76561199241372813,89.98333333333333,3,0.0,0,48.266666666666666,1,138.25,4,34.5625,0.6508740204942737,0.0,0.3491259795057263,2,0.9332850578483491,0.6508740204942737,0.3491259795057263,0.30174804098854735,combat_shooter
76561199243141822,138.01666666666668,1,182.63333333333333,3,6.733333333333333,1,327.3833333333333,5,65.47666666666666,0.4215751158173396,0.5578577610344652,0.020567123148195286,3,1.1103225433110397,0.5578577610344652,0.4215751158173396,0.13628264521712558,combat_fighting
76561199247350187,74.58333333333333,5,14.25,2,212.9,4,301.73333333333335,11,27.430303030303033,0.24718294299602295,0.047227132125497125,0.7055899248784798,3,1.06138766704853,0.7055899248784798,0.24718294299602295,0.4584069818824569,combat_action
76561199278279123,12.7,7,10.916666666666668,3,24.083333333333336,7,47.7,17,2.8058823529411767,0.2662473794549266,0.22886093640810623,0.5048916841369672,3,1.4930008870712228,0.5048916841369672,0.2662473794549266,0.23864430468204056,combat_action
76561199296804744,1794.4,27,0.0,0,0.0,0,1794.4,27,66.45925925925927,1.0,0.0,0.0,1,-0.0,1.0,0.0,1.0,combat_shooter
76561199362913608,176.01666666666665,3,0.0,0,28.733333333333334,10,204.75,13,15.75,0.8596662596662596,0.0,0.14033374033374033,2,0.5851121806058298,0.8596662596662596,0.14033374033374033,0.7193325193325193,combat_shooter
76561199365885214,418.45000000000005,20,1.6166666666666667,1,1.0833333333333333,1,421.15000000000003,22,19.14318181818182,0.9935889825477858,0.003838695634967747,0.002572321817246428,3,0.06215455579883224,0.9935889825477858,0.003838695634967747,0.9897502869128181,combat_shooter
76561199373012529,898.9833333333333,17,5.166666666666667,2,668.75,10,1572.9,29,54.23793103448276,0.5715451289550088,0.003284803017780321,0.42517006802721086,3,1.0129834201557593,0.5715451289550088,0.42517006802721086,0.1463750609277979,combat_shooter
76561199375671370,38.21666666666667,8,30.366666666666667,5,102.71666666666667,13,171.3,26,6.588461538461539,0.22309787896477914,0.1772718427709671,0.5996302782642537,3,1.3677442502194346,0.5996302782642537,0.22309787896477914,0.3765323992994746,combat_action
76561199377104400,252.23333333333332,10,42.516666666666666,2,651.2166666666667,15,945.9666666666667,27,35.0358024691358,0.2666408259628598,0.044945205962155114,0.688413968074985,3,1.080468294686881,0.688413968074985,0.2666408259628598,0.4217731421121252,combat_action
76561199378979916,40.31666666666666,6,0.0,0,0.9166666666666666,1,41.23333333333333,7,5.89047619047619,0.9777687954729184,0.0,0.02223120452708165,2,0.1537912159297671,0.9777687954729184,0.02223120452708165,0.9555375909458368,combat_shooter
