steamid,combat,exploration,puzzle,hours_combat,hours_exploration,hours_puzzle,games_combat,games_exploration,games_puzzle,total_playtime,num_games,avg_playtime_per_game,diversity,entropy,dominance,second_max,gap,target
76561198826956274,0.6909498705971656,0.2824343870848201,0.026615742318014182,1284.4527777777778,525.0361111111112,49.477777777777774,41.166666666666664,27.666666666666668,4.166666666666667,1858.966666666667,73.0,25.465296803652972,3,1.0229221726165993,0.6909498705971656,0.2824343870848201,0.4085154835123455,combat
76561198833154411,0.4736289893200539,0.4982036035310488,0.028167407148897327,1764.2916666666667,1855.8333333333335,104.925,90.0,68.5,14.5,3725.05,173.0,21.532080924855492,3,1.1565008396286713,0.4982036035310488,0.4736289893200539,0.02457461421099494,exploration
76561198846653510,0.2664543797638248,0.7163048161578263,0.01724080407834883,1552.9138888888888,4174.672222222222,100.48055555555555,51.666666666666664,56.166666666666664,17.166666666666668,5828.0666666666675,125.0,46.62453333333334,3,0.954199139489594,0.7163048161578263,0.2664543797638248,0.44985043639400146,exploration
76561198849962442,0.78930494599558,0.17009057801848912,0.04060447598593083,422.6333333333333,91.075,21.741666666666667,36.5,12.0,5.5,535.45,54.0,9.915740740740741,3,0.8917959650363648,0.78930494599558,0.17009057801848912,0.6192143679770908,combat
76561198849975124,0.3276464625736122,0.5836909003849288,0.08866263704145913,585.4277777777778,1042.9194444444445,158.41944444444445,61.333333333333336,93.33333333333333,29.333333333333332,1786.7666666666667,184.0,9.710688405797102,3,1.2907307390528024,0.5836909003849288,0.3276464625736122,0.2560444378113166,exploration
76561198856202641,0.4941479533520681,0.5001241825010098,0.005727864146922079,3194.4194444444443,3233.052777777778,37.02777777777778,48.333333333333336,40.833333333333336,3.8333333333333335,6464.5,93.0,69.51075268817205,3,1.0451459859163972,0.5001241825010098,0.4941479533520681,0.005976229148941636,exploration
76561198863254785,0.6920970853694358,0.26610022964565144,0.04180268498491282,2303.8527777777776,885.7944444444445,139.15277777777777,90.16666666666667,71.16666666666667,19.666666666666668,3328.7999999999997,181.0,18.391160220994475,3,1.0671790274702513,0.6920970853694358,0.26610022964565144,0.4259968557237844,combat
76561198865761149,0.848171734377214,0.14920001787988332,0.0026282477429024945,4954.552777777778,871.5444444444445,15.352777777777778,76.16666666666667,53.166666666666664,9.666666666666666,5841.450000000001,139.0,42.024820143884895,3,0.6335364611548017,0.848171734377214,0.14920001787988332,0.6989717164973307,combat
76561198866375958,0.8383698986165846,0.1423457249888434,0.019284376394571933,5928.169444444445,1006.5361111111112,136.36111111111111,47.833333333333336,29.833333333333332,8.333333333333334,7071.0666666666675,86.0,82.22170542635659,3,0.7234354345109887,0.8383698986165846,0.1423457249888434,0.6960241736277413,combat
76561198878881287,0.3935722860329164,0.472546011180486,0.1338817027865976,307.81944444444446,369.5861111111111,104.71111111111111,8.333333333333334,8.833333333333334,2.8333333333333335,782.1166666666667,20.0,39.10583333333334,3,1.428905179352595,0.472546011180486,0.3935722860329164,0.07897372514756962,exploration
76561198896959279,0.6694530884536376,0.2921370024610003,0.03840990908536213,548.5833333333334,239.39166666666668,31.475,8.5,7.0,2.5,819.45,18.0,45.525000000000006,3,1.08682035586571,0.6694530884536376,0.2921370024610003,0.37731608599263733,combat
76561198902455098,0.23453079784112787,0.6948384304223366,0.0706307717365355,583.9777777777778,1730.1361111111112,175.86944444444444,20.666666666666668,50.166666666666664,19.166666666666668,2489.9833333333336,90.0,27.666481481481483,3,1.1256989859310815,0.6948384304223366,0.23453079784112787,0.46030763258120877,exploration
76561198970240859,0.9012448770763414,0.07943513967754078,0.01931998324611771,944.3694444444444,83.23611111111111,20.244444444444444,20.333333333333332,11.833333333333334,2.8333333333333335,1047.8500000000001,35.0,29.938571428571432,3,0.5354604457159184,0.9012448770763414,0.07943513967754078,0.8218097373988006,combat
76561198978278981,0.7536824021345582,0.2294850311660625,0.016832566699379353,1881.5555555555554,572.9055555555556,42.022222222222226,37.833333333333336,12.333333333333334,4.833333333333333,2496.483333333333,55.00000000000001,45.39060606060605,3,0.8939863538300473,0.7536824021345582,0.2294850311660625,0.5241973709684957,combat
76561198979264617,0.3784439170364256,0.6141058714270974,0.007450211536477143,305.625,495.94166666666666,6.016666666666666,8.5,7.0,2.5,807.5833333333333,18.0,44.86574074074073,3,1.0151699713686686,0.6141058714270974,0.3784439170364256,0.23566195439067178,exploration
76561198992448737,0.2695376198909365,0.6998036155774929,0.03065876453157055,256.2,665.175,29.141666666666666,23.0,45.5,8.5,950.5166666666667,77.0,12.344372294372294,3,1.0243367508356387,0.6998036155774929,0.2695376198909365,0.43026599568655644,exploration
76561198994072114,0.42226415599362965,0.5614909686255092,0.01624487538086125,1577.6,2097.758333333333,60.69166666666667,37.833333333333336,30.833333333333332,8.333333333333334,3736.0499999999997,77.0,48.520129870129864,3,1.0892961708299302,0.5614909686255092,0.42226415599362965,0.13922681263187953,exploration
76561198999925392,0.9603024928343175,0.029654325976815374,0.010043181188867187,2851.522222222222,88.05555555555556,29.822222222222223,11.333333333333334,6.833333333333333,6.833333333333333,2969.3999999999996,25.0,118.77599999999998,3,0.273296203157103,0.9603024928343175,0.029654325976815374,0.9306481668575021,combat
76561199014331670,0.3202371682947164,0.5627074386925267,0.117055393012757,904.8194444444445,1589.911111111111,330.7361111111111,79.16666666666667,61.166666666666664,25.666666666666668,2825.4666666666662,166.0,17.020883534136544,3,1.355127233011697,0.5627074386925267,0.3202371682947164,0.24247027039781033,exploration
76561199026156214,0.7832721748737375,0.18175406407828287,0.03497376104797981,441.13888888888886,102.3638888888889,19.697222222222223,9.833333333333334,12.333333333333334,5.833333333333333,563.1999999999999,28.0,20.11428571428571,3,0.8923290410437349,0.7832721748737375,0.18175406407828287,0.6015181107954546,combat
76561199033784787,0.5019409562490503,0.4496940058297761,0.0483650379211737,605.5666666666667,542.5333333333333,58.35,23.5,19.0,8.5,1206.4499999999998,51.0,23.655882352941173,3,1.2289754880309272,0.5019409562490503,0.4496940058297761,0.05224695041927424,combat
76561199036842812,0.2649617573494762,0.7192654148693225,0.01577282778120129,487.3,1322.825,29.008333333333336,32.5,27.5,5.0,1839.1333333333334,65.0,28.294358974358975,3,0.9440691127564557,0.7192654148693225,0.2649617573494762,0.4543036575198463,exploration
76561199046671846,0.934575360088213,0.045576715444166215,0.019847924467620775,678.0500000000001,33.06666666666666,14.4,6.5,2.5,5.0,725.5166666666668,14.0,51.82261904761906,3,0.40653767934513263,0.934575360088213,0.045576715444166215,0.8889986446440468,combat
76561199049771754,0.39976469050264724,0.5876909166176438,0.012544392879708913,611.6,899.1083333333333,19.191666666666666,37.666666666666664,34.166666666666664,4.166666666666667,1529.9,76.0,20.13026315789474,3,1.0587229704840913,0.5876909166176438,0.39976469050264724,0.1879262261149966,exploration
76561199051858004,0.9359503533073629,0.052150293375607774,0.011899353317029317,1613.75,89.91666666666667,20.516666666666666,12.5,7.0,1.5,1724.1833333333334,21.0,82.10396825396826,3,0.38767367342593817,0.9359503533073629,0.052150293375607774,0.8838000599317551,combat
76561199063609065,0.2891168693559252,0.6783917188672416,0.032491411776833255,670.0138888888888,1572.138888888889,75.29722222222222,9.833333333333334,12.833333333333334,5.333333333333333,2317.45,28.0,82.76607142857142,3,1.0579999135784093,0.6783917188672416,0.2891168693559252,0.3892748495113164,exploration
76561199064701575,0.3796394001791021,0.5966324243236615,0.023728175497236468,1109.3,1743.35,69.33333333333333,45.5,64.0,10.5,2921.983333333333,120.0,24.34986111111111,3,1.1030788223561934,0.5966324243236615,0.3796394001791021,0.2169930241445594,exploration
76561199068026988,0.6298582223644373,0.33699264036232063,0.03314913727324193,852.9749999999999,456.3666666666667,44.891666666666666,15.333333333333334,24.833333333333332,4.833333333333333,1354.2333333333333,45.0,30.094074074074076,3,1.111789815802272,0.6298582223644373,0.33699264036232063,0.2928655820021167,combat
76561199068622591,0.8505233857130512,0.14005814025255828,0.009418474034390391,2296.725,378.2083333333333,25.433333333333334,62.0,32.5,4.5,2700.366666666667,99.0,27.276430976430976,3,0.6592431298177736,0.8505233857130512,0.14005814025255828,0.710465245460493,combat
76561199070366974,0.1860554917214489,0.562357550528358,0.2515869577501931,164.625,497.5833333333333,222.60833333333332,24.333333333333332,28.833333333333332,11.833333333333332,884.8166666666666,65.0,13.612564102564102,3,1.4192885222833433,0.562357550528358,0.2515869577501931,0.31077059277816493,exploration
76561199081565391,0.5904957648231192,0.30947932237169906,0.10002491280518186,237.025,124.225,40.15,21.0,12.5,5.5,401.4,39.0,10.292307692307691,3,1.3046825620015368,0.5904957648231192,0.30947932237169906,0.2810164424514201,combat
76561199083616523,0.536248786697163,0.353588353636214,0.110162859666623,1774.0361111111113,1169.7527777777777,364.44444444444446,40.833333333333336,47.333333333333336,11.833333333333334,3308.2333333333336,100.0,33.08233333333334,3,1.3630036694666279,0.536248786697163,0.353588353636214,0.18266043306094903,combat
76561199090843258,0.30181876590802387,0.663135394271876,0.03504583982010033,339.26944444444445,745.4194444444445,39.394444444444446,5.833333333333333,13.833333333333334,6.333333333333333,1124.0833333333333,26.0,43.23397435897436,3,1.0840403933873428,0.663135394271876,0.30181876590802387,0.3613166283638521,exploration
76561199095029886,0.9140073847120747,0.07878073689999213,0.007211878387933064,969.5333333333334,83.56666666666666,7.6499999999999995,17.5,12.5,2.0,1060.7500000000002,32.0,33.14843750000001,3,0.45869380924886116,0.9140073847120747,0.07878073689999213,0.8352266478120826,combat
76561199103668866,0.34263706079553696,0.5731516945465712,0.08421124465789182,669.45,1119.8333333333333,164.53333333333333,14.0,12.0,5.0,1953.8166666666666,31.0,63.0263440860215,3,1.2903269557770831,0.5731516945465712,0.34263706079553696,0.23051463375103426,exploration
76561199112297278,0.3520112268949262,0.5609338171442749,0.08705495596079892,126.1138888888889,200.96388888888887,31.18888888888889,26.166666666666668,22.666666666666668,5.166666666666667,358.26666666666665,54.0,6.6345679012345675,3,1.3047118060064449,0.5609338171442749,0.3520112268949262,0.20892259024934873,exploration
76561199118245984,0.7629709801799364,0.1747953730636542,0.06223364675640939,187.98333333333332,43.06666666666666,15.333333333333334,14.0,4.0,1.0,246.38333333333333,19.0,12.967543859649123,3,0.9869363359776437,0.7629709801799364,0.1747953730636542,0.5881756071162821,combat
76561199119074588,0.4259818539834495,0.5624378723700623,0.011580273646488245,747.5555555555555,987.0222222222222,20.322222222222223,31.333333333333332,17.333333333333332,1.3333333333333333,1754.9,50.0,35.098,3,1.0658833727347123,0.5624378723700623,0.4259818539834495,0.13645601838661275,exploration
76561199127966687,0.13014829689474192,0.8632693420298203,0.006582361075437874,1114.7722222222224,7394.247222222222,56.38055555555556,14.833333333333334,29.333333333333332,2.8333333333333335,8565.4,47.0,182.24255319148935,3,0.6136845188349611,0.8632693420298203,0.13014829689474192,0.7331210451350784,exploration
76561199129589291,0.5232945335592374,0.4581197145392802,0.01858575190148231,792.7388888888888,694.0055555555556,28.155555555555555,53.166666666666664,32.666666666666664,4.166666666666666,1514.9,90.0,16.832222222222224,3,1.1117143898214152,0.5232945335592374,0.4581197145392802,0.0651748190199572,combat
76561199130234193,0.9486136002279265,0.03605190842500942,0.015334491347064065,5734.211111111112,217.92777777777778,92.69444444444444,45.833333333333336,21.833333333333332,24.333333333333332,6044.833333333334,92.0,65.70471014492755,3,0.33744373046317994,0.9486136002279265,0.03605190842500942,0.9125616918029171,combat
76561199132079866,0.3082054035362314,0.6842780573477355,0.00751653911603316,564.4833333333333,1253.2666666666667,13.766666666666666,13.0,12.0,3.0,1831.5166666666667,28.0,65.41130952380952,3,0.9509148686710102,0.6842780573477355,0.3082054035362314,0.3760726538115041,exploration
76561199137606321,0.8539516633738695,0.14541483108564135,0.0006335055404891337,4639.291666666667,790.0,3.441666666666667,44.5,18.0,2.5,5432.733333333334,65.0,83.58051282051282,3,0.6057465452365483,0.8539516633738695,0.14541483108564135,0.7085368322882282,combat
