steamid,hours_puzzle_narrative,games_puzzle_narrative,hours_puzzle_spatial,games_puzzle_spatial,hours_puzzle_logic,games_puzzle_logic,total_playtime,num_games,avg_playtime_per_game,puzzle_narrative,puzzle_spatial,puzzle_logic,diversity,entropy,dominance,second_max,gap,target
76561199036842812,3.616666666666667,2,23.71666666666667,2,0.16666666666666666,1,27.500000000000004,5,5.500000000000001,0.1315151515151515,0.8624242424242424,0.00606060606060606,3,0.6137034107716568,0.8624242424242424,0.1315151515151515,0.730909090909091,puzzle_spatial
76561199046671846,1.05,2,9.533333333333333,2,3.816666666666667,1,14.4,5,2.88,0.07291666666666667,0.662037037037037,0.2650462962962963,3,1.1771181650200269,0.662037037037037,0.2650462962962963,0.3969907407407407,puzzle_spatial
76561199049771754,6.866666666666667,2,19.71666666666667,3,1.3166666666666667,1,27.900000000000002,6,4.65,0.24611708482676226,0.7066905615292712,0.047192353643966546,3,1.05963450417433,0.7066905615292712,0.24611708482676226,0.460573476702509,puzzle_spatial
76561199051858004,0.0,0,20.083333333333332,1,0.8666666666666667,1,20.95,2,10.475,0.0,0.958631662688942,0.04136833731105808,2,0.24853117002932862,0.958631662688942,0.04136833731105808,0.9172633253778839,puzzle_spatial
76561199063609065,0.0,0,56.666666666666664,5,36.6,2,93.26666666666667,7,13.323809523809524,0.0,0.6075768406004288,0.3924231593995711,2,0.9663455077186072,0.6075768406004288,0.3924231593995711,0.2151536812008577,puzzle_spatial
76561199064701575,9.133333333333333,1,16.85,3,60.916666666666664,8,86.9,12,7.241666666666667,0.10510164940544686,0.1939010356731876,0.7009973149213655,3,1.1597575960576538,0.7009973149213655,0.1939010356731876,0.5070962792481779,puzzle_logic
76561199068026988,36.983333333333334,4,8.516666666666667,2,0.0,0,45.5,6,7.583333333333333,0.8128205128205128,0.1871794871794872,0.0,2,0.6955337359228585,0.8128205128205128,0.1871794871794872,0.6256410256410256,puzzle_narrative
76561199068622591,0.0,0,22.433333333333334,3,8.933333333333334,5,31.366666666666667,8,3.9208333333333334,0.0,0.7151965993623804,0.28480340063761955,2,0.8619135094177754,0.7151965993623804,0.28480340063761955,0.4303931987247609,puzzle_spatial
76561199070366974,2.55,3,203.1,3,35.516666666666666,9,241.16666666666669,15,16.07777777777778,0.010573600552868,0.8421561852107808,0.14727021423635106,3,0.6850945832886208,0.8421561852107808,0.14727021423635106,0.6948859709744297,puzzle_spatial
76561199081565391,0.0,0,25.75,2,11.366666666666667,2,37.11666666666667,4,9.279166666666667,0.0,0.6937584193982936,0.30624158060170636,2,0.8887872651911488,0.6937584193982936,0.30624158060170636,0.38751683879658727,puzzle_spatial
76561199083616523,9.366666666666667,4,100.53333333333333,4,50.03333333333333,8,159.93333333333334,16,9.995833333333334,0.05856606919549812,0.6285952480200083,0.3128386827844935,3,1.1852652188893025,0.6285952480200083,0.3128386827844935,0.3157565652355148,puzzle_spatial
76561199090843258,20.15,1,12.316666666666666,2,9.866666666666667,3,42.333333333333336,6,7.055555555555556,0.47598425196850386,0.29094488188976375,0.23307086614173228,3,1.5177308155853022,0.47598425196850386,0.29094488188976375,0.1850393700787401,puzzle_narrative
76561199095029886,0.0,0,7.6499999999999995,2,0.0,0,7.6499999999999995,2,3.8249999999999997,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199103668866,2.466666666666667,1,201.05,3,0.25,2,203.76666666666668,6,33.961111111111116,0.012105349255684607,0.9866677572386717,0.00122689350564371,3,0.10806000259412214,0.9866677572386717,0.012105349255684607,0.9745624079829871,puzzle_spatial
76561199112297278,0.0,0,14.516666666666666,5,0.06666666666666667,1,14.583333333333332,6,2.4305555555555554,0.0,0.9954285714285714,0.004571428571428572,2,0.04211443027442135,0.9954285714285714,0.004571428571428572,0.9908571428571429,puzzle_spatial
76561199118245984,0.0,0,15.333333333333334,1,0.0,0,15.333333333333334,1,15.333333333333334,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199119074588,0.0,0,32.63333333333333,2,0.0,0,32.63333333333333,2,16.316666666666666,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
